Id.,Category,Definition,Author(s),Source,Year
AGISI-MI-165,MI definition,"Machine intelligence is the ability of artificial agent to extend, replace, surpass the human or non-human ability in a specific domain area.","Wang, Y.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-166,MI definition,"Machine intelligence is the ability of a machine, to act and behave as the definition of an intelligent being given by humans, this is wide: to learn, to reason, to solve cognitive stuff, to communicate, to remember, to foresee, to behave in a certain way, all attributes that make us tell that something is intelligent.","Hohendahl, A.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-170,MI definition,"Machine intelligence is behavior in machines we'd describe as intelligence if performed by humans, and it's one of the two main goals of the discipline of artificial intelligence: to understand the principles of intelligence as observed in humans, and to explore and validate those principles by recreating them into useful artifacts.","Francis, A.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-175,MI definition,"A system that qualifies as intelligent should be able to solve tasks its designers did not foresee. For these tasks to be interesting, they cannot be limited in sophistication. This necessarily requires (virtually) open-ended learning capabilities. Perhaps ""intelligence"" is to broad and vague to be definable in a meaningful way. Perhaps a better way forward is to break it into separate concepts that we can define rigorously and make measurable progress on. One such concept may be something like open-ended learning capabilities.","Piater, J.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-177,MI definition,"Machine intelligence is a set of properties whereby an artificial agent achieves autonomy, adaptation, real-time decision making and action.","Soria Frisch, A.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-180,MI definition,"Machine intelligence is intelligence of machine. Machine in this context, is a constructed part of nature, and therefore has a constructor. If human is constructor, then machine has human constructor. Intelligence is information instance, quality, action, or result. Machine intelligence is therefore ""instance, quality, action, or result of constructed part of natural information.""","Zamuda, A.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-185,MI definition,"Artificial Intelligence is the ability of machines to perceive, understand, and act within any environment through applied knowledge and reasoning.","Hinds, J.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-187,MI definition,"Machine intelligence is the realization of (at least) human-level cognitive capabilities in machines. Targeted [Artificial Intelligence] systems may exhibit just some of these capabilities, often in specialized domains, while strong [Artificial Intelligence] systems will exhibit the full range of human-like understanding of perceptual or linguistic inputs, learning (acquisition of concepts, skills, and knowledge, including self-knowledge), commonsense reasoning, planning and acting in pursuit of utility or goals, and linguistic communication and collaboration.","Schubert, L. K.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-199,MI definition,"Artificial Intelligence or ""Machine Intelligence"" is the science and engineering practice concerned with the construction of intelligent machines. An ""intelligent machine"" is defined as a machine which is successful in achieving its goals with respect to a specific environmental / ecological niche.","Golden, R.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-204,MI definition,"Intelligence includes capabilities such as inference, planning, and learning. [...] Any definition of intelligence should not be in reference to humans and what might be called human intelligence. [...] Humans are a type of machine with a particular biological implementation as the result of an evolutionary process.","Albrecht, S. V.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-205,MI definition,"Intelligence is one of the most emblematic notions in cognition. Cognition is a faculty that allows a real-world system, a cognitive agent, to deliver pertinent output information in a domain, most often as a function of some input information it receives. Especially when the output information is not a priori available in store. ""Machine"" refers to the nature of the cognitive agent, the real-world system, the implementation medium, the infrastructure; typically viewed as an alternative to human body. ""Intelligence"" is the ability to learn. Quantitatively it can be estimated as the derivative of expertise versus experience. Learning is the process of increasing expertise. Expertise is the capability ""to do right and fast.""","Dessimoz, J.-D.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-206,MI definition,Intelligence is the ability to use information to accomplish goals.,"Burson, S. L.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-209,MI definition,"Intelligence is the capacity for autonomous, goal-directed, adaptive behavior using structures specialized for this purpose [this is included to rule out plants, crystals, or other systems that adapt by growth processes only], where adaptive means tending toward maintaining system integrity within an environment that is ultimately entropic.","Livingston, K.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-211,MI definition,"Intelligence measures the extent to which an agent can perceive, interpret, reason, plan, communicate, and act, in order to carry out its goals within its environment. [Artificial Intelligence] is the study of the computations that enable intelligent behavior, as well as the study of how to improve the intelligence of machines so that they can provide safe, ethical, and unbiased guidance and service to humans.","Allen, C.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-212,MI definition,"Machine intelligence is the ability to act under bounded resources to perceive environment, reason and take actions to achieve goals while interacting with other agents in the world.","Srivastava, B.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-217,MI definition,"Machine intelligence is intelligence implemented on a machine. The difficult part is defining intelligence. In my opinion, intelligence is the ability to set your own goals and finding ways to achieve them.","Kandylas, V.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-220,MI definition,"Machine intelligence is the ability to receive sensory inputs, abstract them into concepts, reason and communicate in conceptual language, and pursue goals by means of motor outputs based on a combination of emotion and conceptual thinking.","Murray, A. T.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-221,MI definition,[Machine intelligence is] the process by which humans endow the machines with a decision power from different variables.,"Canet Trius, J.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-222,MI definition,"In a given environmental situation, the intelligence of a system is its capability to identify a behavior that optimizes its purpose. Intelligence level is measured by the diversity of situations and the complexity and correctness of the derived behaviors. Intuitively, the quest for Artificial Intelligence is not limited to intelligence but aims to build systems that are perceived as conscious.","Tardy, J. E.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-230,MI definition,"The most primitive cognitive machine component is a switch that changes state in response to an external stimulus. Intelligence increases with the increasing scale of switching networks, range of sensors that can elicit responses, and complexity of effective responses for minimal generative foundations. effectiveness can be understood by analogy to human rationality, but we must not be closed to the possibility of machines reaching levels of intelligence, and reason, beyond human grasp. Machine intelligence should not be understood as needing to be localised to any specific machine. A coherent intelligent process might be distributed across a broad computational foundation. It might also be implemented in biochemistry, which may stretch the definition of a machine.","Lindley, C.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-232,MI definition,"[Machine intelligence is] [Artificial Intelligence]. Intelligence is the ability to do the right thing at the right time given a dynamic environment (that is, a shifting landscape of ""right times"" requiring more ""right things""). [Artificial Intelligence] is intelligence constructed deliberately as an artefact of a culture.","Bryson, J.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-233,MI definition,"Given the circumstances and the goal, an intelligent entity does the right thing.","Nikolic, D.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-236,MI definition,[Machine intelligence are] machines [that] are able to do what humans do.,"Buehrer, D.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-239,MI definition,"Artificial Intelligence is the study to reach higher levels of intelligence with computations. Intelligence is the ability to reason about different unknown situations, plan possible solutions across a broad range of domains, with multiple complex dimensions, learning from success and failures of oneself or others, adapting new strategies and explaining and optimizing those strategies. Higher levels of intelligence are determined by a higher success rate to learn, reason or solve problems with less prior knowledge, less resources and time needed for the solution and a the ability to process more input and output dimensions (social, physical, ....). Something along: sense -> reason -> plan -> act-> learn -> knowledge -> adapt -> teach with a high intelligence needed for an increasing number of dimensions, less prior knowledge and shortcuts along that process.","Burka, F.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-240,MI definition,"Machine intelligence is the ability to perceive the environment, learn from experience, anticipate the outcome of events, act to pursue goals, and adapt to changing circumstances.","Vernon, D.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-243,MI definition,[Machine intelligence are] algorithms which can make reasonable decisions in the presence of noisy and partial data outside the bounds of previous experience. By reasonably I mean not necessarily optimal but not irretrievably wrong.,"Thompson, K.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-244,MI definition,"Intelligence can be measured based on three incremental abilities: the ability to learn, the ability to predict, and the ability to control (or act). These are necessary but not sufficient to describe intelligent systems and their degree of aptitude for these three abilities can vary. Learning must come before prediction, and prediction will likely come before control. Interestingly, as control improves the cost of prediction and learning diminish.","Jeanson, F.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-246,MI definition,[Machine intelligence is] just a perspective matching machines and humans in functional level.,"Morita, J.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-254,MI definition,"[Machine intelligence is] the ability of an app to learn and execute capability to perceive, and make appropriate decisions by reasoning based on evaluation of numerous data feeds.","Hansen, K.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-256,MI definition,[Machine intelligence is] the mastery of a knowledge domain at the defined expert human level and above.,"Clark, D.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-258,MI definition,[Machine intelligence are] machines functioning in situations in ways similar to the behavior expected of intelligent humans.,"Fox, E. A.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-259,MI definition,"The concept of intelligence is derived from the capabilities of animals, and humans in particular. Intelligence, then, would be the ability to carry out the evolutionary purpose of the brain, which is to maintain the ongoing well being of an organism, through reproduction and rearing, by changing the configuration of its body and the environment, given little or no a priori information and only limited sensory information about itself and the environment. The wider the range of circumstances under which the organism can maintain ongoing well being and reproductive success, the more intelligent it is. This broad definition requires decomposition to provide guidance on how to develop or measure intelligent systems.","Peck, C.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-264,MI definition,"[Machine intelligence is] making systems efficient enough to tackle complex and sophisticated decision making on a human level of quality or above; and this quality is sufficient for at least augmenting humans in their decision making, or even automating some pieces of the decision making process. Thus, I would even rebrand [Artificial Intelligence] as ""Augmented Intelligence"".","Natekin, A.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-266,MI definition,Intelligence: Capability of a system to generate recollections and predictions of relationships and behaviors to best self-adapt to and maintain balance with its inner and outer environments.,"García, G.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-275,MI definition,"Machine Intelligence is a science and a set of computational technologies that are inspired by —but typically operate quite differently from— the ways people use their nervous systems and bodies to sense, learn, reason, and take action.","Stone, P.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-279,MI definition,[Machine intelligence is] autonomous problem solving.,"Morales Luna, G.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-283,MI definition,"A system is intelligent if and only if it has the capacity to reach some desired configurations of the organization of its parts, while responding to the inputs from different environments with consistent goal oriented behaviors.","Calvi, G.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-284,MI definition,Human level machine intelligence would be the characteristics / behavior of the machine that in humans would be considered intelligent. A super-human intelligence in a machine would be a generalisation of the human level artificial intelligence.,"Dodig-Crnkovic, G.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-289,MI definition,Machine demonstrates Machine Intelligence if its output quality (measured by some objective function) changes and improves over time as more data / experience / input is available to them.,"Shatkay, H.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-293,MI definition,Artificial intelligence is] human intelligence artificially generated.,"Goffi, E.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-298,MI definition,"Intelligence is a quality of an agent's mental behavior (usually expressed externally by resulting observable activity). It is the quality of being able to develop ways to approach a wide variety of different circumstances in order to bring about the agent's (given or self-generated) goals. An agent that can: approach more different kinds of circumstances; dynamically re-develop new ways when old ones are blocked; and compare them to seek ways that use up as few / little as possible of the agent's resources, is considered 'more intelligent' than one that cannot do so. Machine (or 'artificial', not a good word) intelligence is the phrase used when the agent is a constructed artifact, in today's world a computer.","Hovy, E.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-308,MI definition,"Intelligence is the ability to generate and effectively pursue goals consistent with the broader objective to preserve the existence and well functioning of oneself and of other present agents (humans, animals and other machines).","Mussa-Ivaldi, S.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-309,MI definition,"Ability to adapt to a varied range of tasks, as well having an intrinsic mechanism to try and improve this adaptive ability, thus not only leading to good performance over the range of tasks, but to perpetually changing behavior in order to further improve performance on each task encountered.","Oliehoek, F.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-311,MI definition,"Artificial intelligence is a machine’s ability to alter or modify its action or reaction in a manner other than a prefixed formula. If a unit of machine intelligence is defined as single input-output loop linked by an action, where an input and an output are internal or external physical or information states. Then artificial intelligence is the machine’s ability to create, arrange and concatenate said unites to achieve goals in a non-prefixed manner; based on learning, deduction, simulation or other adaptive techniques. Evaluation of artificial intelligence should tolerate different levels of efficiency, and should favor the decision making ability rather than the satisfaction of the final goal.","Hassan, M.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-312,MI definition,"[Machine intelligence is] the ability to generate de novo, plausible (differential) causal hypotheses (why this rather than that), and to make useful judgments about the relative virtues of any two states of the world.","Hunter, L.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-316,MI definition,[Machine intelligence is] to give machines the ability to create solutions in the real world.,"Talia, D.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-335,MI definition,A machine is intelligent if it performs better than expected in a given context.,"Swarup, S.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-339,MI definition,"[Machine intelligence is a] means for modeling oneself, others, and our environment and means for generating behaviors that improve outcomes attained over time, with experience, and as a result of more accurate predictions enabled by those models.","Roth, R.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-342,MI definition,"[Machine intelligence is] the study of algorithms that allow agents to develope optimal behaivor, as defined by humans, over time and exposure to the enviroment / data.","King, P.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-347,MI definition,"[Machine intelligence is] a machine that can, in real time, with limited information and modest energy cost, make the right decision at the right time, most of the time.","Winfield, A.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-353,MI definition,"Intelligence is the ability of an agent of developing models of reality that are used to predict behaviour of the changing environment. The quality of these models, and thus of intelligence, are based on memorization, learning, and elaboration abilities.","Clemente, F.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-355,MI definition,"[Machine intelligence is] the capacity of being efficient, without the flaws of emotions; also the capability of being empathetic with any kind of being as part of a system.","López Pineda, R.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-361,MI definition,[Machine intelligence is a] technology that mimics human intelligence.,"Vircikova, M.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-362,MI definition,"Intelligence is the ability to forecast future states of a certain environment, as well as estimating their desirability in accordance with a certain set of goals. The environment includes the agent itself, and the actions it might take. General human goals are dictated by evolution, and this might not be the case in machine intelligence. Intelligence can be measured by the complexity of environment + goals that an agent can successfully operate in.","Menezes, T.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-373,MI definition,"[Machine intelligence is] an entity (whether digital, biological, or a mix) which has been designed, or has evolved, to model and inform, and possibly also act on certain parts of the world, in useful ways - either useful to itself or to its creators / humans. The usefulness need not be human-like, or be applied to domains of thinking and pattern finding in which we are involved only. As a corollary of the last point, 'machine intelligence' need not be a strict subset, or even a superset, of human intelligence. It may or may not have overlap with the space of capabilities which we might label 'human intelligence'. There are, as such, different degrees of machine intelligence (and human intelligence) that are possible.","Dinov, M.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-374,MI definition,"[Machine intelligence is] a complex human-made system coupled with an environment and humans by interactional (perception-action) loops, capable to behave in accordance with its (possibly developing) goals.","Takac, M.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-380,MI definition,"Intelligence: That which exhibits behavior. (If you add much else, then you rule out lots of things that could be seen as intelligent. You don't need physical embodiment, goals, a purpose. You simply have to exhibit behavior. So a rock is intelligent. Not very, but it is). Human-level intelligence: Exhibiting behavior in such a way that a sufficiently large population of real humans would be willing to consider you a peer and grant upon you rights and privileges, such as equality under the law.","Pratt, J.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-382,MI definition,"Machine intelligence is a capacity that machines can display when coupled to a specific environment when their performances allow them to match the cognitive prowess of humans. In that sense, it is not to be found in their innards but will always be a form of ""extended mind-machine."" Harder for us would be to identify a form of ""alien"" machine intelligence. By that I mean the ability for machines to reason, perceive and act in ways that are different from their human counterparts and yet display some effective coupling with their environment.","Monnin, A.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-383,MI definition,"""Artificial"" means that the biases and capabilities inherited by the entity / product originate (intentionally or unwittingly) from the actions of other agents (rather than from evolution). ""General"" means the same thing as when we refer to a general purpose computer; Given sufficient resources (inherited or acquired) it can engage any problem / challenge. ""Intelligence"" is a compound fitness metric. As with biological fitness, its evaluation requires that we specify both an entity / organism and an environment. Given a set of inherent biases, the entity values some outcomes / stimuli positively and some negatively. Given a set of environmental conditions, the present context (entities and events) implies some positive and / or negative outcomes. Recognition (inherited or acquired) of these potentials acts to select the greatest value gradients (attractive or repulsive): the present goal / priority set (attention). This selection itself has a fitness value; Some primary goal(s) are more beneficial that others given a particular scenario. Selection of actions/behaviors then has its own fitness; A selected sub-goal / tactic may be within the (believed) capabilities of the entity (accessible) and toward the more-desirable outcome (convergent), and more or less efficient / effective (error / reward value). Intention (volition) is always toward an improved outcome, when compared to alternate outcomes in which the entity interceded differently, or failed to intercede.","Burnett, Z.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-385,MI definition,"An intelligent machine has enough autonomy and behavioural capability to function successfully and responsively in its environment over the long-term, taking appropriate initiatives and offering transparency about its current and future behaviour.","Aylett, R.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-391,MI definition,"[Machine intelligence is the] field of study concerned with investigating computer systems that exhibit rational behavior while perceiving, reasoning, and taking action.","Weber, R. O.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-393,MI definition,"[Machine intelligence is] being able to perform tasks which, if carried out by a human, would require intelligence.","McCreesh, C.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-396,MI definition,"[Artificial Intelligence] is the creation of artifacts which exhibit abilities which would be said to show intelligence - or perhaps better, cognitive powers - if exhibited by humans or other animals.","Hayes, P.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-399,MI definition,A system is intelligent with respect to the standards of a given society with limited physical resources if it can quickly solve or learn to solve a wide variety problems considered relevant and challenging by this society.,"Schmidhuber, J.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-405,MI definition,"Intelligence is an agent's capacity to approximate the best (rational) decisions in a given class of environments of unbounded size, given a finite amount of resources, times the complexity of this environment. The unbounded size bit prevents brute-force agents that function perfectly with an enormous but finite amount of resources. The second factor means that the intelligence required to perform even perfectly in simple environments is low, and that doing even ok in a highly complex environment still indicates intelligence.","de Salvo Braz, R.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-406,MI definition,"Intelligence is a phenomenon wherein complex domains are represented in dynamic media external to the domains, as symbols or abstractions, and representing both state and behaviors of the domains, such that retrospective, current and prospective states and behaviors of the domain can modeled in the medium. In most cases the medium is embodied within an agent that is interacting with an environment.","Gerding, D.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-415,MI definition,"Machine intelligence is the capacity of a machine to adapt to the environment, and to solve problems, with the minimal the need for reprogramming (ideally with no programming at all). I.e., we can measure machine intelligence as the increasing capacity to solve complex problems (of any kind) over the amount of programming needed to code the agent to do so.","Santos, P. E.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-416,MI definition,"Intelligence: Conscious and Goal oriented Problem solving of an entity, that extends or changes its preexisting programming. In oppose to e.g. subconscious Problem solving, which reacts to a mere preprogrammed pattern or non conscious Problem solving by e.g. cells or the immune system, which both are rather 'clever' in dealing with new problems like toxins, intruders, mutations or hormonal imbalances, yet can never extend their preprogrammed patterns except by mistake (e.g. undetected mutations) Intelligence is shown through the development of novel ways for the entety of dealing with things and situations and the understanding of solutions and actions of others, as well, as the concouis recognition of patterns in its Environment. Clearly this needs a good Definition of consciousness which I do not have. I use it for lack of a better word for the awareness of thoughts. So basically I restrict intelligence to the activity in certain brain regions, yet allowing influences and memory of other brain regions into the 'equation' when processed in a useful fashion for the problem or pattern at hand. Communication, not only between brain regions, being essential for intelligence as it builds up knowlege and inspiration for new solutions. Human Intelligence might have developed around communucation, mainly speech, which builds up knowlege and needs more intelligence to be improved. [Artificial Intelligence] Intelligence not evolved in an nature based evolutionary Process. Thus potentionally able of having differtn original foci of problem solving abilites than those set for a natural environment. Also the definition of an entety differs from naturally evolved eneties as communucation and interaction is not limited to verbal or physical interactions. A temporary merge of two or more seperate enteties (Natural with interface or artificial) who than can dirctly interact in thoughs, thus using and changing the different preprogrammed patterns of the participants simultaniously, is possible. This way highly specialised [Artificial Intelligence] can integrate there collected knowlege into community knowlege and gain insights into different processing methods and uses of their specific problem.","Händler, L.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI428,MI definition,"[Machine intelligence is] a variety of methods and techniques to increase the capability of automated systems to function in the world, with the ultimate goal of supplementing and enhancing human cognitive and perceptual capabilities.","Johnson, J.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI430,MI definition,"Given a clean definition of intelligence measuring the degree of intelligence of divers behaviors of systems, [Artificial Intelligence] is the science of such systems.","Kropatsch, W. G.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-433,MI definition,Artificial intelligence has been created by human beings attempting to leverage the human brain’s entire cognitive capacity. But what if that capacity becomes infinite thanks to the boundary less reason of the entity we have created.,"Gall, P.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-435,MI definition,"Intelligence is a tool for searching for solutions to problems by gradually acquiring skills and knowledge, reusing existing skills and becoming more efficient in search.","Rosa, M.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-438,MI definition,"Machine Intelligence is a formal and rigorous system that captures an otherwise unintelligent process, yet placed into a novel situation, such as previously unforeseen laws or images, comes to conclusions determined rational or bounded-rational by humans in that application context. Machine intelligence is not human intelligence: an evolutionary algorithm comes to locally-optimal conclusions but natural selection is not intelligent; inductive logic comes to novel and inductively valid hypotheses, but the scientific method is a rational yet non-intelligent process; and convolutional neural networks classify images to a decent degree of success, but the geometric transformations in the visual cortex from which they are inspired does not encapsulate human-intelligence.","King, T. C.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-440,MI definition,"An artificial intelligence is a system that automatically adapts to its environment and to the needs of its users (humans or other machines), without the need for programming or explicit specification.","Ferré, S.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-443,MI definition,"[Machine intelligence is] undistinguishable to a human being [and] being able to interact with its environment and changing its existing set of algorithms and algorithm-processing capabilities, as a response to an identified contradiction, or unknown quantity or quality, compared to the relationships and communication skills already incorporated.","Laudal, T.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-447,MI definition,"Machine Intelligence is the ability of systems to use any available information and to manage loops of inferences, allowing the system for the strength of self-management functionality. I am referring self-management functionality as the ability of the system to manage its own goals.","Sánchez Escribano, M. G.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-449,MI definition,Artificial intelligence of the first order will be achieved when a machine surprises humans with the beauty and simplicity of a solution to a complex problem.,"Martin, W. E.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-453,MI definition,[Machine intelligence is] successful goal achievement through artefactual (technological) processes and behavior.,"Allwood, J.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-460,MI definition,"The behavior of a machine should be called intelligent if the majority of human observers would agree to call it intelligent. Hence, machine intelligence is by this definition relying on the human observers, and should not considered to be a static property of the machinery. The ""level"" of intelligence is thus exactly the level of intelligence used by the human observers. Whereas human intelligence is rather psychological, than logical.","Goerke, N.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-466,MI definition,[Machine intelligence is] intelligence not originating from a human being.,"Musikanski, L.","AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-470,MI definition,"[Artificial Intelligence] is the ability of a machine to gather knowledge, reason about it and take action which can be characterized optimal according to its benefit.","Doltsinis, S.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-471,MI definition,"[Machine intelligence are] mental skills needed for competition in the environment of each individual of a machine species (e.g., type or model), across each time of the machine life.","Wenig, J.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-476,MI definition,"Computational intelligence (to avoid using ""machine"") is a branch of science studying problems for which there are no effective computational algorithms.","Duch, W.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-479,MI definition,Intelligence [is] producing utility for information. Machine intelligence [is] machine produced utility form information.,"Sanz, R.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-482,MI definition,A machine can be called intelligent if it is able to choose its own purpose of existence and if it is equipped to fulfill this self-designed goal.,"Pompe-Alama, U.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-483,MI definition,A machine is intelligent if it can actively sustain itself (keep itself working) in any kind of environment where there it can in principle survive.,"Zweig, K. A.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-485,MI definition,"[Machine intelligence have] a key set of capabilities that autonomous agents are likely to need in order to survive, adapt, achieve objectives in complex (""human level complexity"") environments.","Fox, J.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-488,MI definition,[Machine intelligence is] the study of intelligent behaviour by computational means and emulating such behaviour with machines.,"López de Mántaras, R.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-489,MI definition,[Machine intelligence is] a device which is able to solve a specific task autonomously or by providing the human being with a key support to solve a computational problem.,"Rybarczyk, Y.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-490,MI definition,"Machine intelligence is a type of behaviour displayed by a machine which would be deemed ""intelligent"" if it were displayed instead by a dog or a chimpanzee.","Jorion, P.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-494,MI definition,[Intelligence is] the ability to revisit recurrent situations through heuristic approaches of understanding. [Machine intelligence is] the ability to revisit recurrent situations through heuristic approaches of understanding.,"Stinson, S.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-497,MI definition,"[Machine intelligence is] perception, reason and acting capabilities programmed to computer algorithms so that cognitive properties like selfhood and ego can emerge and be identified.","González, J.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-503,MI definition,"A machine is intelligent when it is self aware and can find its place in a world. A world may contain space, time, objects and other intelligences (be they machine, organic, physical, software, etc). To find its place means to have a meaningful existence. To have a meaningful existence means that it can select and work towards achieving short or long term goals that create value to the machine and / or the community.","Spanoudakis, N.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-505,MI definition,"[Machine intelligence is] the ability of a system to achieve a wide variety of goals in a wide variety of settings, with reasonable use of time and resources.","Samwald, M.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-507,MI definition,[Machine intelligence are] systems making people's life better by freeing them from boring tasks.,"S., Y.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-510,MI definition,"Intelligence is the ability to make use of finite amounts of prior knowledge, computational power, and sensing abilities to operate in real time towards acheiving short and long term goals in known and unknown environments. An intelligent agent will improve its performance over repeated interactions and transfer knowledge across domains.","Wilson, T.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
